id,Attribute,Year
36819,Science Fiction,1981
36819,Comedy,1981
17130,Action,2002
17130,Adventure,2002
17130,Family,2002
17130,Drama,2002
17130,Comedy,2002
17130,Romance,2002
17130,Music,2002
57214,Crime,2012
57214,Comedy,2012
11202,Drama,1970
11202,History,1970
11202,War,1970
9357,Thriller,2002
9357,Horror,2002
13812,Science Fiction,2008
13812,Thriller,2008
13812,Horror,2008
9030,Drama,2008
9030,Thriller,2008
9030,Horror,2008
19084,Family,2004
19084,Comedy,2004
8386,Comedy,2001
10437,Fantasy,1992
10437,Family,1992
10437,Drama,1992
10437,Comedy,1992
1360,Drama,2002
1360,Romance,2002
101267,Music,2012
101267,Documentary,2012
222935,Drama,2014
222935,Romance,2014
10220,Crime,1998
10220,Drama,1998
284296,Drama,2014
284296,Comedy,2014
31915,Science Fiction,1979
31915,Horror,1979
11601,Thriller,1999
11601,Horror,1999
11601,Mystery,1999
205220,Drama,2013
11354,Drama,2005
11354,Comedy,2005
16241,Drama,1978
16241,Science Fiction,1978
16241,Thriller,1978
16241,Horror,1978
14191,Fantasy,2006
14191,Family,2006
14191,Comedy,2006
14191,Romance,2006
286565,Drama,2015
286565,Romance,2015
286565,Mystery,2015
26710,Comedy,2004
129670,Adventure,2013
129670,Drama,2013
9059,Thriller,1995
9059,Comedy,1995
9059,Horror,1995
34549,Fantasy,2001
34549,Family,2001
34549,Science Fiction,2001
34549,Comedy,2001
57157,Drama,2011
57157,Comedy,2011
1948,Action,2006
1948,Crime,2006
1948,Thriller,2006
28353,Comedy,1997
28353,Romance,1997
46889,Drama,1998
46889,Comedy,1998
46889,Romance,1998
38093,Drama,2010
38093,Comedy,2010
38093,Romance,2010
14976,Drama,2008
11027,Crime,1981
11027,Drama,1981
11027,Romance,1981
3635,Drama,2003
3635,Romance,2003
387,Action,1981
387,Adventure,1981
387,Drama,1981
387,History,1981
387,War,1981
6020,Comedy,2002
122906,Drama,2013
122906,Science Fiction,2013
122906,Comedy,2013
9550,Action,2004
9550,Adventure,2004
9550,Drama,2004
9550,Romance,2004
60599,Drama,2012
60599,Thriller,2012
227719,Science Fiction,2015
227719,Thriller,2015
14299,Drama,2008
14299,History,2008
14299,Music,2008
19419,Action,2000
19419,Comedy,2000
12088,Action,1992
12088,Science Fiction,1992
12088,Thriller,1992
14799,Drama,2006
14799,Comedy,2006
9466,Drama,1998
9466,Comedy,1998
7510,Drama,2006
7510,Comedy,2006
31246,Comedy,2003
31246,Romance,2003
61752,Comedy,1996
10944,Thriller,2003
10944,Mystery,2003
10362,Drama,2008
10362,Romance,2008
14778,Drama,2001
14778,Comedy,2001
1255,Drama,2006
1255,Science Fiction,2006
1255,Horror,2006
45226,Crime,1981
45226,Adventure,1981
45226,Thriller,1981
10212,Thriller,1999
10212,Comedy,1999
10212,Western,1999
10212,Horror,1999
8669,Drama,2008
8669,Comedy,2008
179144,Drama,2013
179144,Comedy,2013
16857,Drama,2002
16857,Comedy,2002
86825,Drama,2013
86825,Thriller,2013
86825,Horror,2013
844,Fantasy,2004
844,Drama,2004
844,Science Fiction,2004
844,Romance,2004
8060,Crime,2007
8060,Drama,2007
8060,Romance,2007
15907,Adventure,2005
15907,Family,2005
15907,Drama,2005
38448,Drama,2009
38448,Romance,2009
327,Crime,2000
327,Drama,2000
327,Thriller,2000
9260,Comedy,2002
61337,Drama,1997
61337,Comedy,1997
13079,Drama,2007
13079,Thriller,2007
13079,Mystery,2007
89325,Drama,2012
89325,Romance,2012
4170,Drama,2007
4170,Thriller,2007
41508,Drama,2005
41508,War,2005
12479,Comedy,1999
44555,Drama,2009
44555,Thriller,2009
44555,Comedy,2009
10133,Science Fiction,2002
10133,Thriller,2002
10133,Mystery,2002
21345,Drama,2009
21345,History,2009
21345,War,2009
173931,Action,2011
173931,Adventure,2011
173931,Family,2011
173931,Comedy,2011
173931,Animation,2011
61984,Science Fiction,2010
50601,Drama,2011
50601,War,2011
26466,Horror,2009
345003,Drama,2015
236751,Drama,2014
107,Crime,2000
107,Thriller,2000
357837,Drama,2015
357837,Romance,2015
8913,Drama,1989
8913,Horror,1989
13889,Drama,1993
18530,Drama,2009
358451,Drama,2015
358451,Romance,2015
358451,History,2015
927,Fantasy,1984
927,Comedy,1984
927,Horror,1984
11,Action,1977
11,Adventure,1977
11,Science Fiction,1977
291870,Comedy,2016
907,Drama,1965
907,Romance,1965
907,War,1965
206563,Crime,2014
206563,Adventure,2014
206563,Drama,2014
206563,Thriller,2014
11887,Family,2008
11887,Drama,2008
11887,Comedy,2008
11887,Romance,2008
11887,Music,2008
45317,Drama,2010
12094,Action,2006
12094,Comedy,2006
12094,Documentary,2006
10377,Drama,1992
10377,Comedy,1992
249164,Drama,2014
256092,Action,2014
256092,Crime,2014
256092,Comedy,2014
9942,Comedy,1989
10748,Family,2007
10748,Science Fiction,2007
10748,Comedy,2007
1817,Drama,2002
1817,Thriller,2002
10229,Drama,2002
10229,Romance,2002
687,Drama,1995
796,Drama,1999
796,Thriller,1999
796,Romance,1999
22804,Horror,2009
22804,Mystery,2009
10156,Comedy,1981
12837,Adventure,2008
17708,Action,2001
17708,Crime,2001
17708,Comedy,2001
13937,Crime,1992
13937,Drama,1992
13937,Thriller,1992
13937,Horror,1992
28932,Action,1978
28932,Drama,1978
31909,Science Fiction,1986
167073,Drama,2015
167073,Romance,2015
3175,Drama,1975
3175,Romance,1975
3175,War,1975
14369,Comedy,2001
16888,Comedy,2000
121826,Drama,2012
121826,Comedy,2012
121826,Romance,2012
10646,Comedy,2001
10646,Romance,2001
12149,Crime,2001
12149,Drama,2001
12149,Thriller,2001
304357,Drama,2015
11184,Drama,2004
766,Fantasy,1992
766,Comedy,1992
766,Horror,1992
20009,Comedy,2002
20009,Romance,2002
1587,Drama,1993
1587,Romance,1993
30973,Drama,2003
30973,History,2003
11109,Crime,2004
11109,Drama,2004
9027,Comedy,2002
9027,Romance,2002
63020,Drama,1995
63020,Comedy,1995
63020,Romance,1995
86829,Drama,2013
86829,Music,2013
11065,Drama,2001
11065,Thriller,2001
11065,Romance,2001
13888,Adventure,1991
13888,Drama,1991
13888,Romance,1991
42345,Drama,1970
42345,History,1970
13994,Comedy,2005
13994,Romance,2005
13994,Music,2005
1590,Drama,2006
62728,Crime,2010
62728,Drama,2010
62728,Thriller,2010
11917,Crime,2008
11917,Thriller,2008
11917,Horror,2008
45138,Action,1969
45138,Crime,1969
45138,Drama,1969
45138,Thriller,1969
45138,Foreign,1969
80271,Drama,2012
80271,Comedy,2012
80271,Romance,2012
4657,Crime,2006
4657,Drama,2006
4657,Thriller,2006
4657,Mystery,2006
14395,Drama,2006
14395,Romance,2006
24137,Drama,1999
24137,Comedy,1999
24137,Romance,1999
190847,Science Fiction,2013
190847,Thriller,2013
190847,Horror,2013
11056,Horror,2002
62,Adventure,1968
62,Science Fiction,1968
62,Mystery,1968
601,Fantasy,1982
601,Adventure,1982
601,Family,1982
601,Science Fiction,1982
13067,Drama,2007
13067,Comedy,2007
13067,Romance,2007
25379,Adventure,2004
25379,Family,2004
25379,Drama,2004
88641,Drama,1994
88641,Comedy,1994
58051,Drama,2010
58051,Comedy,2010
58051,Romance,2010
58051,Foreign,2010
14877,Action,2007
14877,Drama,2007
14877,Romance,2007
14877,Western,2007
14877,History,2007
96399,Drama,2012
96399,History,2012
304410,Drama,2014
304410,Comedy,2014
304410,Music,2014
489,Drama,1997
373314,Drama,2016
373314,Thriller,2016
214,Crime,2006
214,Thriller,2006
214,Horror,2006
10890,Action,1981
10890,Comedy,1981
1588,Comedy,2000
316727,Action,2016
316727,Thriller,2016
316727,Horror,2016
10314,Comedy,1999
10314,Romance,1999
663,Crime,2007
663,Thriller,2007
663,Horror,2007
11804,Drama,2005
11804,Thriller,2005
11804,Horror,2005
16781,Drama,2006
16781,Comedy,2006
16781,Romance,2006
11873,Drama,1986
9289,Action,1962
9289,Drama,1962
9289,History,1962
9289,War,1962
10414,Family,1992
10414,Comedy,1992
1970,Thriller,2004
1970,Horror,2004
1970,Mystery,2004
9614,Comedy,1996
8922,Thriller,2001
8922,Horror,2001
1648,Adventure,1989
1648,Science Fiction,1989
1648,Comedy,1989
17917,Family,1968
17917,Drama,1968
17917,Music,1968
74534,Drama,2011
74534,Comedy,2011
19405,Family,2001
19405,Science Fiction,2001
19405,Comedy,2001
19405,Animation,2001
9355,Action,1985
9355,Adventure,1985
9355,Science Fiction,1985
10999,Action,1985
10999,Adventure,1985
10999,Thriller,1985
321258,Thriller,2016
321258,Horror,2016
321258,Mystery,2016
44040,Thriller,2010
44040,Horror,2010
44040,Mystery,2010
10426,Comedy,2002
280092,Drama,2015
280092,Thriller,2015
280092,Horror,2015
13938,Action,1985
13938,Adventure,1985
13938,Comedy,1985
10163,Science Fiction,1992
10163,Thriller,1992
10163,Horror,1992
12182,Comedy,2008
12182,Romance,2008
12182,Music,2008
1832,Fantasy,1999
1832,Adventure,1999
1832,Comedy,1999
9034,Drama,2002
9034,Comedy,2002
15301,Fantasy,1983
15301,Drama,1983
15301,Science Fiction,1983
15301,Thriller,1983
15301,Horror,1983
10135,Action,1989
10135,Thriller,1989
26352,Action,1994
26352,Crime,1994
26352,Comedy,1994
20616,Drama,2002
20616,Thriller,2002
9794,Comedy,2006
9794,Romance,2006
15037,Drama,1998
15037,Comedy,1998
15037,Romance,1998
227,Crime,1983
227,Drama,1983
294272,Fantasy,2016
294272,Adventure,2016
294272,Family,2016
11336,Science Fiction,1983
11336,Thriller,1983
11336,Horror,1983
283445,Horror,2015
88036,Drama,2012
88036,Music,2012
10984,Thriller,2001
10984,Horror,2001
22824,Science Fiction,2009
22824,Thriller,2009
22824,Mystery,2009
9526,Drama,2006
9526,Comedy,2006
9526,Music,2006
39349,Action,1994
39349,Drama,1994
39349,Thriller,1994
15983,Action,1985
15983,Thriller,1985
14544,Family,2005
14544,Drama,2005
14544,Comedy,2005
11545,Drama,1998
11545,Comedy,1998
42684,Science Fiction,2010
268238,Drama,2015
268238,Comedy,2015
8359,Family,2008
8359,Drama,2008
8359,Comedy,2008
15648,Family,2005
15648,Drama,2005
15648,Comedy,2005
15648,Romance,2005
41823,Drama,1990
41823,Romance,1990
11891,Action,2002
11891,Comedy,2002
9362,Action,1990
9362,Horror,1990
9902,Thriller,2003
9902,Horror,2003
14729,Western,1980
14729,History,1980
9455,Action,1999
9455,Crime,1999
9455,Thriller,1999
9455,Mystery,1999
103731,Drama,2013
10090,Action,2007
10090,Crime,2007
10090,Adventure,2007
10090,Comedy,2007
164558,Music,2013
164558,Documentary,2013
19905,Comedy,2009
17710,Family,2002
17710,Animation,2002
75900,Drama,2011
9515,Action,2005
9515,Crime,2005
9515,Drama,2005
9515,Thriller,2005
9515,Comedy,2005
27322,Drama,1997
27322,Comedy,1997
27322,Romance,1997
328425,Thriller,2015
328425,Mystery,2015
14120,Adventure,2005
14120,Drama,2005
10050,Comedy,2001
10050,Romance,2001
1542,Crime,1999
1542,Comedy,1999
10490,Comedy,1999
87093,Drama,2014
10029,Crime,1998
10029,Thriller,1998
10029,Comedy,1998
9893,Family,2004
9893,Comedy,2004
11507,Crime,1984
11507,Thriller,1984
11507,Horror,1984
11507,Mystery,1984
37931,Action,2010
37931,Adventure,2010
37931,Comedy,2010
3472,Crime,2002
3472,Drama,2002
3472,Thriller,2002
87818,Comedy,2013
13160,Comedy,2008
88005,Drama,2012
88005,Science Fiction,2012
88005,Comedy,2012
88005,Romance,2012
52067,Comedy,2011
73,Drama,1998
134597,Thriller,2012
134597,Horror,2012
24034,Family,2004
24034,Drama,2004
24034,Animation,2004
24034,Music,2004
14283,Drama,1998
14283,Thriller,1998
14283,Romance,1998
14283,Mystery,1998
14283,Music,1998
404,Drama,1999
13201,Action,2002
13201,Crime,2002
13201,Drama,2002
13201,Romance,2002
209403,Comedy,2013
7942,Comedy,2007
7942,Romance,2007
73247,Family,1981
73247,Comedy,1981
73247,Romance,1981
253331,Drama,2014
34043,Family,2001
34043,Comedy,2001
34043,Romance,2001
9952,Adventure,2006
9952,Drama,2006
9952,War,2006
256924,Drama,2015
256924,Comedy,2015
256924,Music,2015
82532,Drama,2011
82532,Comedy,2011
41110,Drama,2009
41110,Romance,2009
134371,Drama,2012
134371,Science Fiction,2012
134371,Mystery,2012
2088,Action,1993
2088,Crime,1993
2088,Drama,1993
2088,Thriller,1993
10388,Action,1999
10388,Crime,1999
10388,Drama,1999
10388,Thriller,1999
10388,Mystery,1999
1640,Drama,2004
25520,Drama,2000
25520,Romance,2000
27342,Action,1987
27342,Thriller,1987
13689,Drama,2006
13689,Romance,2006
67911,Comedy,2011
24664,Drama,2000
24664,Comedy,2000
329440,Thriller,2016
329440,Horror,2016
47890,Adventure,1981
47890,Thriller,1981
47890,Mystery,1981
252512,Drama,2015
252512,Comedy,2015
252512,Mystery,2015
55720,Drama,2011
9613,Drama,2002
9613,Thriller,2002
9613,Mystery,2002
29076,Action,2000
29076,Thriller,2000
29076,Comedy,2000
29076,Romance,2000
29339,Action,2002
29339,Adventure,2002
29339,Family,2002
29339,Drama,2002
68812,Crime,2012
68812,Drama,2012
68812,Thriller,2012
32740,Action,2006
32740,Science Fiction,2006
14195,Crime,2000
14195,Thriller,2000
14195,Comedy,2000
73567,Crime,2011
73567,Drama,2011
73567,Thriller,2011
41479,Drama,2009
41479,Comedy,2009
15394,Crime,2003
15394,Drama,2003
15394,Thriller,2003
10071,Comedy,2007
1989,Drama,2007
1989,Romance,2007
91076,Drama,1998
12779,Comedy,2002
12779,Romance,2002
13191,Action,2008
13191,Adventure,2008
13191,Thriller,2008
13191,Comedy,2008
11770,Action,2001
11770,Comedy,2001
12703,Drama,2004
64559,Crime,1997
64559,Thriller,1997
64559,Comedy,1997
222649,Drama,2014
115872,Drama,1997
101173,Drama,2011
101173,Thriller,2011
25350,Drama,2004
25350,Comedy,2004
10034,Action,2001
10034,Crime,2001
10034,Comedy,2001
20178,Comedy,2009
20178,Romance,2009
5072,Thriller,2006
5072,Comedy,2006
5072,Horror,2006
18191,Drama,2005
18191,Thriller,2005
31007,Drama,2010
11546,Crime,1994
11546,Comedy,1994
41894,Crime,2010
41894,Drama,2010
184374,Drama,2013
184374,History,2013
184374,War,2013
268171,Family,2014
268171,Comedy,2014
268171,Romance,2014
78149,Comedy,1998
24663,Drama,2009
24663,Comedy,2009
24663,Romance,2009
39037,Comedy,2009
39037,Romance,2009
22805,Drama,2009
22805,Comedy,2009
39055,Family,2008
39055,Drama,2008
245846,Drama,2015
245846,Thriller,2015
25186,Comedy,2009
15017,Comedy,2007
15017,Romance,2007
12245,Crime,2008
12245,Thriller,2008
12245,Mystery,2008
49787,Drama,2010
49787,Thriller,2010
49787,Horror,2010
16358,Drama,2004
16358,Comedy,2004
7006,Fantasy,2007
7006,Drama,2007
7006,Thriller,2007
7006,Horror,2007
66767,Drama,2011
66767,Music,2011
17622,Action,2008
17622,Thriller,2008
283671,Adventure,2014
283671,Family,2014
283671,Animation,2014
18516,Drama,2008
18516,War,2008
217708,Drama,2013
217708,Comedy,2013
217708,Romance,2013
42057,Comedy,2010
42057,Romance,2010
17577,Action,2009
17577,Science Fiction,2009
17577,Thriller,2009
17577,Horror,2009
14608,Drama,2007
14608,Romance,2007
14608,Foreign,2007
34417,Comedy,2010
15067,Action,2008
15067,Adventure,2008
15067,Comedy,2008
15067,Western,2008
78383,Thriller,2013
78383,Horror,2013
43090,Action,2010
43090,Drama,2010
43090,Comedy,2010
43090,Western,2010
16614,Comedy,2009
9700,Drama,2005
9700,Romance,2005
10471,Comedy,2000
250066,Action,2014
667,Action,1967
667,Adventure,1967
667,Thriller,1967
208869,Action,2014
208869,Crime,2014
208869,Drama,2014
208869,Comedy,2014
86837,Drama,2012
86837,Romance,2012
10306,Thriller,1988
10306,Horror,1988
106845,Science Fiction,2015
106845,Horror,2015
11576,Action,1963
11576,Crime,1963
11576,Adventure,1963
11576,Comedy,1963
219,Drama,2006
219,Comedy,2006
219,Romance,2006
11827,Science Fiction,1981
11827,Animation,1981
22820,Action,2009
22820,Thriller,2009
22820,Comedy,2009
31174,Drama,1995
31174,War,1995
244316,Action,2015
244316,Thriller,2015
244316,Horror,2015
37737,Action,2010
37737,Drama,2010
37737,Romance,2010
62215,Drama,2011
62215,Science Fiction,2011
66125,Family,2011
66125,Drama,2011
66125,Comedy,2011
132316,Drama,2012
132316,Romance,2012
348,Action,1979
348,Science Fiction,1979
348,Thriller,1979
348,Horror,1979
30497,Horror,1974
27586,Drama,2010
27586,Music,2010
14811,Drama,1971
14811,Romance,1971
660,Action,1965
660,Adventure,1965
660,Thriller,1965
68684,Science Fiction,2011
68684,Comedy,2011
68684,Horror,2011
40794,Drama,2010
40794,Comedy,2010
40794,Romance,2010
9400,Action,1996
9400,Crime,1996
9400,Drama,1996
16162,Drama,1999
16162,Comedy,1999
10585,Thriller,1988
10585,Horror,1988
2359,Documentary,2007
238636,Thriller,2014
238636,Horror,2014
10472,Family,2000
10472,Drama,2000
10472,Comedy,2000
10472,Romance,2000
11282,Adventure,2004
11282,Comedy,2004
6521,Drama,2000
6521,Thriller,2000
14181,Crime,2000
14181,Drama,2000
14181,Thriller,2000
1621,Comedy,1983
9656,Thriller,2006
9656,Horror,2006
16428,Comedy,2004
16428,Romance,2004
10705,Action,1989
10705,Drama,1989
10705,Romance,1989
10705,History,1989
10705,War,1989
8272,Drama,2007
24621,Comedy,2003
24621,Romance,2003
1619,Action,2000
1619,Crime,2000
1619,Drama,2000
1619,Thriller,2000
9685,Drama,2002
9685,Comedy,2002
14425,Comedy,1994
14624,Family,2006
14624,Drama,2006
14624,Romance,2006
10179,Action,1984
10179,Science Fiction,1984
10179,Comedy,1984
15568,Drama,2007
14057,Drama,2005
14057,Comedy,2005
14057,Romance,2005
12621,Comedy,2008
12621,Music,2008
1808,Drama,1998
1808,Music,1998
293670,Horror,2016
293670,Mystery,2016
67675,Family,2011
67675,Music,2011
67675,Documentary,2011
27329,Drama,2001
27329,History,2001
27329,War,2001
27329,Foreign,2001
29514,Thriller,1990
29514,Horror,1990
250349,Comedy,2014
12454,Drama,2002
12454,Comedy,2002
39806,Drama,2010
15699,Family,2006
15699,Drama,2006
15699,Foreign,2006
8883,Crime,2008
8883,Drama,2008
8883,History,2008
8883,War,2008
17926,Comedy,2005
17926,Romance,2005
291081,Crime,2009
291081,Drama,2009
291081,Thriller,2009
291081,Mystery,2009
41248,Drama,2009
41248,Romance,2009
25968,Drama,2009
25968,Romance,2009
9671,Adventure,1986
9671,Comedy,1986
52010,Science Fiction,2010
52010,Animation,2010
11588,Science Fiction,2004
11588,Thriller,2004
11588,Mystery,2004
43418,Drama,2010
43418,History,2010
43418,War,2010
71157,Drama,2011
13483,Crime,2007
13483,Thriller,2007
13483,Mystery,2007
333355,Action,2005
333355,Fantasy,2005
333355,Adventure,2005
333355,Science Fiction,2005
333355,Animation,2005
327833,Action,2014
327833,Drama,2014
327833,Thriller,2014
1547,Comedy,1987
1547,Horror,1987
25196,Drama,2009
25196,Romance,2009
25196,Music,2009
16323,Drama,1979
16323,Romance,1979
16323,Music,1979
175528,Comedy,2013
8069,Science Fiction,1968
71805,Adventure,1990
71805,Family,1990
9451,Comedy,1999
16727,Drama,2006
272693,Comedy,2015
272693,Romance,2015
10696,Drama,2001
10696,Romance,2001
150202,Drama,2013
150202,Thriller,2013
150202,Horror,2013
19644,Action,2003
19644,Drama,2003
19644,History,2003
29963,Drama,2009
29963,Romance,2009
26022,Drama,2010
26022,Romance,2010
152747,Action,2013
152747,Adventure,2013
