budget,genres,id,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,main_genre
16500000,"[{""id"": 18, ""name"": ""Drama""}]",11093,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/19/03,16942795,126,House of Sand and Fog,7,199,Drama
16400000,"[{""id"": 18, ""name"": ""Drama""}]",207,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/02/89,235860116,129,Dead Poets Society,8.1,2705,Drama
16000000,"[{""id"": 35, ""name"": ""Comedy""}]",8467,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/16/94,247275374,107,Dumb and Dumber,6.5,1859,Comedy
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",639,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/21/89,92823546,96,When Harry Met Sally...,7.3,950,Comedy
16000000,"[{""id"": 18, ""name"": ""Drama""}]",24226,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/08/82,53977250,129,The Verdict,7.4,131,Drama
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",9285,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/19/00,119754278,93,Road Trip,5.9,542,Comedy
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14709,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/99,0,106,Varsity Blues,6,122,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",74643,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/15/11,133432856,100,The Artist,7.3,1049,Drama
16000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13788,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/09/09,76514050,87,The Unborn,4.8,365,Horror
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",83666,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/16/12,68263166,94,Moonrise Kingdom,7.6,1662,Comedy
16000000,"[{""id"": 27, ""name"": ""Horror""}]",10781,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/06/06,0,91,The Texas Chainsaw Massacre: The Beginning,5.9,402,Horror
18500000,"[{""id"": 18, ""name"": ""Drama""}]",318850,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/10/16,6490401,120,The Young Messiah,6.4,30,Drama
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13908,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/02/02,0,80,The Master of Disguise,3.7,78,Comedy
19000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",5/27/06,83258226,118,Pan's Labyrinth,7.6,3041,Fantasy
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",39180,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/02/01,0,94,See Spot Run,4.8,44,Action
16000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16161,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/27/01,29381649,130,Baby Boy,7.4,55,Crime
16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",49950,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/04/11,40492759,91,The Roommate,5.3,224,Thriller
17700000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10956,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/10/01,30987695,91,Joe Dirt,5.5,242,Mystery
15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",9594,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/10/91,30102717,110,Double Impact,5.3,215,Thriller
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",4638,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2/14/07,80573774,121,Hot Fuzz,7.4,2199,Crime
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13972,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/12/08,50007546,114,The Women,4.6,96,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5038,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",8/15/08,96408652,96,Vicky Cristina Barcelona,6.7,1020,Drama
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13491,"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",12/17/07,0,139,Arn: The Knight Templar,6.4,76,Action
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10571,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/00,20627372,94,Boys and Girls,5.4,103,Comedy
0,"[{""id"": 18, ""name"": ""Drama""}]",10994,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/11/02,0,109,White Oleander,7.2,108,Drama
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",19994,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/18/09,31556061,100,Jennifer's Body,5.3,837,Comedy
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",25166,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/03/00,15427192,96,Drowning Mona,5.4,43,Comedy
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30890,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/30/87,0,90,Radio Days,7,127,Comedy
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",23169,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/12/10,0,113,Remember Me,6.9,948,Drama
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",17403,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/18/03,0,99,How to Deal,5.7,42,Drama
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12120,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/09/88,13854000,108,My Stepmother is an Alien,5.3,131,Comedy
26000000,"[{""id"": 18, ""name"": ""Drama""}]",9800,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/22/93,206678440,125,Philadelphia,7.6,988,Drama
16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1090,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/16/99,18564088,100,The Thirteenth Floor,6.8,378,Thriller
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",18475,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/03/04,12,97,The Cookout,4.6,10,Comedy
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",40160,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/19/79,0,107,Meteor,5.1,36,Action
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",18074,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/09/00,0,112,Duets,5.5,34,Comedy
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9689,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/03/02,0,112,Hollywood Ending,6.4,113,Comedy
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",9781,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/13/99,4217115,95,Detroit Rock City,6.7,100,Comedy
16000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",8009,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/07/86,5900000,116,Highlander,6.8,624,Adventure
16000000,"[{""id"": 18, ""name"": ""Drama""}]",3877,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/26/07,2849142,113,Things We Lost in the Fire,6.7,90,Drama
16000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",8854,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/15/97,1686429,97,Steel,4.3,48,Science Fiction
16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",152599,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/03/13,5867686,117,The Immigrant,6.2,250,Drama
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",18840,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/30/05,0,135,The White Countess,6.9,21,Drama
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",68727,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",3/27/13,24261569,101,Trance,6.5,956,Thriller
16000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",12657,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/28/04,14822346,86,Soul Plane,4.7,108,Romance
11000000,"[{""id"": 35, ""name"": ""Comedy""}]",8265,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1/09/08,53191886,106,Welcome to the Sticks,6.8,615,Comedy
0,"[{""id"": 18, ""name"": ""Drama""}]",12410,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12/11/08,0,96,Good,6.3,29,Drama
13000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",34647,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",5/05/09,754249,161,Enter the Void,7.2,387,Fantasy
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",73935,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/25/12,0,93,Vamps,4.8,91,Comedy
16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",28178,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/13/09,47801389,93,Hachi: A Dog's Tale,7.7,1717,Drama
16000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",185567,"[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",12/04/13,0,110,Zulu,6.7,172,Crime
16000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",264656,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/18/14,3442853,122,The Homesman,6.4,258,Western
15600000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",35696,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/21/02,0,91,Juwanna Mann,4.2,20,Comedy
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",16351,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/20/02,0,115,Ararat,5.7,16,War
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",38717,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/23/01,0,99,Madison,5.3,3,Action
15500000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18777,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/12/05,1237615,93,Slow Burn,5.5,16,Mystery
15300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2110,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/31/01,0,94,Wasabi,6.2,283,Drama
15500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9035,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/31/06,0,95,Slither,6.3,317,Comedy
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",90,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/29/84,316360478,105,Beverly Hills Cop,6.8,961,Action
18000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",771,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/09/90,476684675,103,Home Alone,7.1,2414,Comedy
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12154,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/27/87,0,102,Three Men and a Baby,5.8,253,Family
21000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9576,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/16/82,177200000,116,Tootsie,6.9,421,Comedy
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",744,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/16/86,356830601,110,Top Gun,6.7,1698,Action
17000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",146,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/01/00,213525736,120,"Crouching Tiger, Hidden Dragon",7.2,927,Adventure
15000000,"[{""id"": 18, ""name"": ""Drama""}]",14,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/15/99,356296601,122,American Beauty,7.9,3313,Drama
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",45269,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/06/10,414211549,118,The King's Speech,7.6,2752,Drama
15000000,"[{""id"": 35, ""name"": ""Comedy""}]",9493,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/09/88,216614388,107,Twins,5.7,559,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22556,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/17/08,317000,102,The Yellow Handkerchief,6.4,52,Drama
15000000,"[{""id"": 18, ""name"": ""Drama""}]",873,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/18/85,146292009,154,The Color Purple,7.7,338,Drama
16000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",33196,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",6/06/09,11301649,120,Tidal Wave,6.5,48,Action
14000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",205596,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/14/14,233555708,113,The Imitation Game,8,5723,History
0,"[{""id"": 35, ""name"": ""Comedy""}]",10765,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/06/80,0,109,Private Benjamin,6,102,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",16769,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/07/80,67182787,125,Coal Miner's Daughter,7.2,67,Drama
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",33217,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/19/10,75700498,92,Diary of a Wimpy Kid,5.9,355,Comedy
15000000,"[{""id"": 27, ""name"": ""Horror""}]",132232,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1/17/13,146497771,100,Mama,6,1401,Horror
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",11153,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/28/83,61399552,98,National Lampoon's Vacation,7.1,410,Comedy
15000000,"[{""id"": 35, ""name"": ""Comedy""}]",208134,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/13,151831537,92,Bad Grandpa,6,680,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}]",1165,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/15/06,123384128,103,The Queen,6.8,338,Drama
15000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",4011,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/29/88,73326666,92,Beetlejuice,7.1,1444,Fantasy
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",17202,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/12/07,55184721,113,Why Did I Get Married?,6.1,33,Comedy
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9587,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/21/94,0,115,Little Women,7,215,Drama
17000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",65086,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2/01/12,127730736,95,The Woman in Black,6.1,1206,Drama
15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10053,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/03/06,66966987,87,When a Stranger Calls,5.4,268,Horror
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11870,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/08/02,52970014,88,Big Fat Liar,5.6,197,Comedy
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",11778,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/08/78,50000000,183,The Deer Hunter,7.8,921,Drama
