title,id,genre,release_date,budget,revenue,vote_average
Paranormal Activity: The Marked Ones,227348,Horror,2014,5000000,86362372,5.2
The Elephant Man,1955,Drama,1980,5000000,26010864,7.9
Dallas Buyers Club,152532,Drama,2013,5000000,55198285,7.9
The Lazarus Effect,243940,Thriller,2015,3300000,64110728,5.1
Memento,77,Mystery,2000,9000000,39723096,8.1
Oculus,157547,Horror,2013,5000000,44030246,6.3
Clerks II,2295,Comedy,2006,5000000,26888376,6.9
Billy Elliot,71,Drama,2000,5000000,110000000,7.4
The Way Way Back,147773,Comedy,2013,4600000,23198652,7.1
The Man from Snowy River,24266,Family,1982,3500000,20659423,6.8
Our Idiot Brother,59968,Comedy,2011,10000000,17273593,5.9
Race,323677,Action,2016,5000000,24804129,7.1
"As Above, So Below",256274,Horror,2014,5000000,40100000,6.1
Still Alice,284293,Drama,2014,5000000,43884652,7.5
The Egyptian,24973,History,1954,5000000,15000000,6.0
Nighthawks,21610,Action,1981,5000000,19905359,6.4
Friday the 13th Part VIII: Jason Takes Manhattan,10283,Horror,1989,5000000,14000000,4.8
My Big Fat Greek Wedding,8346,Comedy,2002,5000000,368744044,6.2
Spring Breakers,122081,Drama,2013,5000000,31724284,5.0
Halloween: The Curse of Michael Myers,10987,Horror,1995,5000000,15116634,5.0
Y Tu Mamá También,1391,Drama,2001,5000000,33616692,7.3
Shaun of the Dead,747,Horror,2004,4000000,30039392,7.5
Lone Star,26748,Drama,1996,5000000,13269963,6.9
Halloween 4: The Return of Michael Myers,11357,Horror,1988,5000000,17768757,5.9
Lone Wolf McQuade,14854,Action,1983,5000000,12232628,5.5
Apollo 18,50357,Horror,2011,5000000,25562924,5.0
Sunshine Cleaning,13090,Comedy,2008,5000000,16174377,6.5
No Escape,192141,Action,2015,5000000,54418872,6.7
Solomon and Sheba,29996,Drama,1959,5000000,12200000,5.4
Fifty Shades of Black,351819,Romance,2016,20000000,21164799,4.3
The Barbarian Invasions,11042,Comedy,2003,8000000,3432342,6.7
Force 10 from Navarone,17339,Action,1978,5000000,7230000,6.4
Once Upon a Time in the West,335,Western,1968,5000000,5321508,8.1
Made,15745,Action,2001,5000000,5476060,6.3
Moon,17431,Science Fiction,2009,5000000,9760104,7.6
Sea Rex 3D: Journey to a Prehistoric World,78394,Documentary,2010,5000000,4074023,5.9
The Sweet Hereafter,10217,Drama,1997,5000000,3263585,6.8
Of Gods and Men,46332,Drama,2010,4000000,41424067,6.5
Bottle Shock,13996,Comedy,2008,5000000,4040588,6.6
Heavenly Creatures,1024,Drama,1994,5000000,3049135,7.0
90 Minutes in Heaven,343795,Drama,2015,5000000,4842699,5.4
Everything Must Go,45658,Comedy,2010,5000000,2614773,6.0
Zero Effect,16148,Comedy,1998,5000000,1980338,6.0
The Machinist,4553,Thriller,2004,5000000,8203235,7.3
Kill the Messenger,245916,Thriller,2014,5000000,2450846,6.6
Rabbit Hole,27585,Drama,2010,5000000,5129058,6.9
Party Monster,1415,Comedy,2003,5000000,742898,5.9
Green Room,313922,Horror,2016,5000000,3220371,6.7
Atlas Shrugged Part III: Who is John Galt?,199933,Drama,2014,5000000,846704,3.9
Bottle Rocket,13685,Comedy,1996,7000000,560069,6.8
Tucker and Dale vs Evil,46838,Comedy,2010,5000000,5476793,7.3
The Visit,298312,Horror,2015,5000000,98450062,6.0
Redacted,11600,Drama,2007,5000000,782102,6.2
Soul Kitchen,31175,Drama,2009,5000000,17872796,7.1
Sling Blade,12498,Drama,1996,1000000,24475416,7.4
The Awakening,77949,Horror,2011,4798235,209696,6.3
Hostel,1690,Horror,2005,4800000,80578934,5.7
Take Shelter,64720,Thriller,2011,5000000,3099314,7.1
The Texas Chainsaw Massacre 2,16337,Horror,1986,4700000,8025872,5.9
Pat Garrett & Billy the Kid,11577,Western,1973,4638783,11000000,7.2
Only God Forgives,77987,Drama,2013,4800000,10337387,5.6
Police Academy,9336,Comedy,1984,4500000,146198896,6.5
The Blue Lagoon,5689,Romance,1980,4500000,58853106,5.8
Four Weddings and a Funeral,712,Comedy,1994,6000000,254700832,6.6
Fast Times at Ridgemont High,13342,Comedy,1982,4500000,27092880,7.0
Moby Dick,10339,Adventure,1956,4500000,10400000,6.9
25th Hour,1429,Crime,2002,15000000,13060843,7.2
Bound,9303,Crime,1996,4500000,7011317,6.9
Requiem for a Dream,641,Crime,2000,4500000,7390108,7.9
Moms' Night Out,252680,Comedy,2014,5000000,10429707,5.5
Donnie Darko,141,Fantasy,2001,6000000,1270522,7.7
Life During Wartime,39800,Comedy,2009,4500000,744816,6.3
After.Life,36419,Drama,2010,4500000,3606395,5.4
One Flew Over the Cuckoo's Nest,510,Drama,1975,3000000,108981275,8.2
Airlift,375290,Thriller,2016,4500000,32000000,7.3
The Sweeney,116613,Action,2012,3730500,6294161,5.7
Whale Rider,1088,Drama,2003,8000000,41400000,7.1
Night Watch,3040,Fantasy,2004,4200000,32000000,6.3
The Crying Game,11386,Romance,1992,3705538,62548947,6.9
Porky's,10246,Comedy,1981,4000000,125728258,6.1
Night of the Living Dead,10331,Horror,1968,114000,30000000,7.5
Lost in Translation,153,Drama,2003,4000000,119723856,7.3
Annie Hall,703,Comedy,1977,4000000,38251425,7.8
The Greatest Show on Earth,27191,Action,1952,4000000,36000000,6.6
Monster's Ball,1365,Drama,2001,4000000,44909486,6.5
Maggie,287424,Horror,2015,4000000,187112,5.2
Leaving Las Vegas,451,Drama,1995,3600000,49800000,7.1
The Boy Next Door,241251,Thriller,2015,4000000,52425855,4.1
Trapeze,40494,Drama,1956,4000000,14400000,6.4
The Kids Are All Right,39781,Comedy,2010,3500000,34705850,6.5
They Live,8337,Action,1988,4000000,13008928,7.1
The Great Escape,5925,Adventure,1963,4000000,11744471,7.8
The Last Exorcism Part II,146203,Horror,2013,5000000,15179302,4.4
Boyhood,85350,Drama,2014,4000000,44349000,7.5
Scoop,512,Comedy,2006,4000000,31584901,6.4
The Wash,13408,Action,2001,7000000,10229331,5.3
3 Strikes,47816,Action,2000,6000000,9000000,5.9
The Misfits,11536,Drama,1961,4000000,8200000,6.8
Topaz,2370,Action,1969,4000000,6000000,6.1
Let's Go to Prison,9809,Comedy,2006,4000000,4630045,5.5
Four Rooms,5,Crime,1995,4000000,4300000,6.5
Secretary,11013,Comedy,2002,4000000,9304609,6.7
Talk Radio,10132,Drama,1988,4000000,3468572,6.7
You Kill Me,8141,Comedy,2007,4000000,2426851,6.2
Red State,48572,Horror,2011,4000000,1104682,5.9
Mirrormask,14517,Fantasy,2005,4000000,866999,6.6
Joe,157847,Drama,2014,4000000,2365467,6.5
Shooting Fish,25719,Crime,1997,3000000,302204,7.0
Prison,48309,Crime,1988,1300000,354704,6.7
Trust,44945,Crime,2010,9500000,120000,6.6
Adore,111190,Drama,2013,16000000,318982,6.1
Mondays in the Sun,54580,Drama,2002,4000000,146402,7.1
Another Happy Day,60422,Comedy,2011,4000000,355688,6.2
A Lonely Place to Die,81390,Adventure,2011,4000000,25345000,6.2
Hell's Angels,22301,Action,1930,3950000,8000000,6.1
A Man for All Seasons,874,Drama,1966,3900000,28350000,7.5
Network,10774,Drama,1976,3800000,23689877,7.7
Gone with the Wind,770,Drama,1939,4000000,400176459,7.7
Annie Get Your Gun,25209,Action,1950,3768785,8000000,7.3
Four Lions,37495,Comedy,2010,967686,4270000,7.0
The Pirate,35032,Music,1948,3700000,2956000,6.6
The History Boys,8618,Comedy,2006,4000000,13401952,6.6
Midnight Cowboy,3116,Drama,1969,3600000,44785053,7.4
The Full Monty,9427,Comedy,1997,3500000,257850122,6.8
Airplane!,813,Comedy,1980,3500000,83453539,7.1
Friday,10634,Comedy,1995,3500000,28215918,7.0
Menace II Society,9516,Drama,1993,3500000,27900000,7.2
Creepshow 2,16288,Horror,1987,3500000,14000000,5.9
The Ballad of Cable Hogue,23330,Action,1970,3716946,5000000,6.9
In Cold Blood,18900,Crime,1967,3500000,13007551,7.4
The Nun's Story,27029,Drama,1959,3500000,12800000,7.4
Harper,26268,Action,1966,3500000,12000000,6.2
Frenzy,573,Crime,1972,3500000,12600000,7.1
The Witch,310131,Mystery,2016,3500000,40423945,6.3
She's the One,11363,Comedy,1996,3500000,9482579,5.7
Gods and Monsters,3033,Drama,1998,10000000,6451628,6.8
The Secret in Their Eyes,25376,Crime,2009,2000000,33965843,7.8
Evil Dead II,765,Horror,1987,3600000,5923044,7.6
Troll Hunter,46146,Fantasy,2010,3500000,4159678,6.7
Winter Passing,14256,Comedy,2006,3500000,113783,6.7
High Anxiety,12535,Comedy,1977,3400000,31063038,6.5
March of the Penguins,1667,Documentary,2005,8000000,127392239,6.9
Margin Call,50839,Thriller,2011,3500000,19504039,6.7
Choke,13973,Comedy,2008,3000000,3830137,6.0
Whiplash,244786,Drama,2014,3300000,13092000,8.3
City of God,598,Drama,2002,3300000,30641770,8.1
Human Traffic,11129,Comedy,1999,600000,4000000,6.8
The Hunt,103663,Drama,2012,3800000,16800000,7.9
Rosemary's Baby,805,Horror,1968,3200000,33395426,7.5
The Man Who Shot Liberty Valance,11697,Western,1962,3200000,8000000,7.4
Beginners,55347,Drama,2010,3200000,5332926,6.8
Animal House,8469,Comedy,1978,2700000,141000000,7.0
Goldfinger,658,Adventure,1964,2500000,124881062,7.2
It's a Wonderful Life,1585,Drama,1946,3180000,9644124,8.0
Trainspotting,627,Drama,1996,4000000,16491080,7.8
Paranormal Activity 2,41436,Horror,2010,3000000,177512032,5.7
Bowling for Columbine,1430,Documentary,2002,4000000,35564473,7.3
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,Horror,1985,3000000,29999213,5.7
A Room with a View,11257,Drama,1985,3000000,20966644,6.9
The Purge,158015,Science Fiction,2013,3000000,89328627,6.0
Sinister,82507,Horror,2012,3000000,77712439,6.7
Martin Lawrence Live: Runteldat,20337,Comedy,2002,3000000,19184015,5.0
Cat on a Hot Tin Roof,261,Drama,1958,3000000,17570324,7.6
Beneath the Planet of the Apes,1685,Adventure,1970,3000000,18999718,6.2
Air Bud,20737,Comedy,1997,3000000,23144499,5.3
Pokémon: Spell of the Unknown,10991,Adventure,2000,16000000,68411275,5.9
Friday the 13th Part VI: Jason Lives,10225,Horror,1986,3000000,19472057,5.7
The Bridge on the River Kwai,826,Drama,1957,3000000,33300000,7.7
Spaced Invaders,34086,Comedy,1990,3000000,15369573,4.7
Family Plot,5854,Comedy,1976,2000000,7900000,6.7
The Apartment,284,Comedy,1960,3000000,25000000,8.1
Jason Goes to Hell: The Final Friday,10285,Fantasy,1993,3000000,15938065,4.2
Torn Curtain,5780,Mystery,1966,3000000,13000000,6.4
Dave Chappelle's Block Party,292,Comedy,2005,3000000,11718595,6.4
Elmer Gantry,22013,Drama,1960,3000000,10400000,7.3
Judgment at Nuremberg,821,Drama,1961,3000000,10000000,7.6
Red River,3089,Western,1948,3000000,9012000,7.3
Before Midnight,132344,Romance,2013,3000000,11176469,7.4
Phantasm II,15158,Action,1988,3000000,7282851,6.3
Woman Thou Art Loosed,44634,Drama,2004,3000000,6804016,5.0
East Is East,10557,Comedy,1999,3800000,28200000,6.5
Kama Sutra - A Tale of Love,28005,Drama,1996,3000000,4109095,5.7
Willy Wonka & the Chocolate Factory,252,Family,1971,3000000,4000000,7.4
Jawbreaker,18892,Comedy,1999,3000000,3076820,5.9
Basquiat,549,Drama,1996,2962051,3011195,6.6
Tsotsi,868,Crime,2005,3000000,9879971,6.9
Happiness,10683,Comedy,1998,3000000,2807390,7.4
Tusk,246403,Comedy,2014,2800000,1826705,5.1
Oldboy,670,Drama,2003,3000000,14980005,8.0
Hobo with a Shotgun,49010,Action,2011,3000000,748453,5.7
Fish Tank,24469,Drama,2009,3000000,2357852,6.9
Bachelorette,84174,Comedy,2012,3000000,11947954,5.3
Demonic,234212,Thriller,2015,3000000,3387000,4.9
Point Blank,26039,Action,1967,2500000,3200000,7.1
Central Station,666,Drama,1998,2900000,5596708,7.6
Pocketful of Miracles,248,Comedy,1961,2900000,5000000,7.3
Freakonomics,43942,Documentary,2010,3000000,103735,6.6
Hustle & Flow,10476,Drama,2005,8000000,23563727,6.9
Some Like It Hot,239,Comedy,1959,2883848,25000000,8.0
Friday the 13th Part VII: The New Blood,10281,Horror,1988,2800000,19170001,5.3
The Wizard of Oz,630,Adventure,1939,2777000,33754967,7.4
Young Frankenstein,3034,Comedy,1974,2800000,86273333,7.7
Diary of the Dead,13025,Horror,2007,2000000,5364858,5.4
The Black Stallion,17264,Adventure,1979,2700000,37799643,7.0
Donovan's Reef,15875,Adventure,1963,2686000,6600000,6.0
A Guy Named Joe,43306,Drama,1944,2627000,5363000,6.0
Blazing Saddles,11072,Western,1974,2600000,119500000,7.2
Friday the 13th: The Final Chapter,9730,Horror,1984,2600000,32980880,5.9
Ida,209274,Drama,2013,2159280,10700000,7.1
Riding Giants,291,Documentary,2004,2600000,3166000,7.6
Timecrimes,14139,Science Fiction,2007,2600000,553198,7.0
Singin' in the Rain,872,Comedy,1952,2540800,7200000,7.8
A Haunted House,139038,Comedy,2013,2500000,60141683,5.4
2016: Obama's America,126509,Documentary,2012,2500000,33400000,4.6
Halloween III: Season of the Witch,10676,Horror,1982,2500000,14400000,5.0
Escape from the Planet of the Apes,1687,Action,1971,2500000,12348905,6.3
Hud,24748,Action,1963,2500000,10000000,7.5
Garden State,401,Comedy,2004,2500000,26781723,7.1
Before Sunrise,76,Drama,1995,2500000,5535405,7.7
Robot & Frank,84329,Science Fiction,2012,2500000,3325038,6.8
The Spectacular Now,157386,Comedy,2013,2500000,6854611,6.8
Eye of the Dolphin,46849,Drama,2007,2500000,71904,7.1
Sleep Dealer,20764,Drama,2008,2500000,107559,6.0
Super,45132,Comedy,2010,2500000,324138,6.6
Get on the Bus,49471,Drama,1996,2400000,5731103,7.0
Idiocracy,7512,Adventure,2006,30000000,495303,6.3
This Is England,11798,Drama,2006,2380000,8176544,7.4
Bathing Beauty,43546,Comedy,1944,2361000,6892000,7.0
Show Boat,17820,Music,1951,2300000,11000000,6.9
Fantasia,756,Animation,1940,2280000,83320000,7.2
Friday the 13th Part III,9728,Horror,1982,4000000,36690067,5.7
Friday the 13th: A New Beginning,9731,Horror,1985,2200000,21930418,5.1
The Valley of Decision,43610,Drama,1945,2160000,9132000,5.8
The Best Years of Our Lives,887,Drama,1946,2100000,23650000,7.6
[REC],8329,Horror,2007,1500000,30448000,7.1
From Russia with Love,657,Action,1963,2000000,78898765,6.9
Sleeper,11561,Comedy,1973,2000000,18344729,7.0
It Follows,270303,Horror,2015,2000000,14674076,6.6
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,11624,Comedy,1972,2000000,18016290,6.6
To Kill a Mockingbird,595,Crime,1962,2000000,13129846,8.0
Mad Max 2: The Road Warrior,8810,Adventure,1981,2000000,24600832,7.3
Boys Don't Cry,226,Crime,1999,2000000,11540607,7.2
Silent House,92182,Horror,2011,2000000,13101672,5.2
The Lives of Others,582,Drama,2006,2000000,70000000,7.9
Courageous,72213,Drama,2011,1000000,34522221,6.8
The Hustler,990,Drama,1961,2000000,7600000,7.6
Boom Town,55604,Adventure,1940,2000000,9172000,6.5
The Triplets of Belleville,9662,Adventure,2003,8000000,1477676,7.3
Before Sunset,80,Drama,2004,2700000,15992615,7.6
Amores perros,55,Drama,2000,2000000,20908467,7.6
Thirteen,11023,Crime,2003,2000000,4601043,6.7
Gentleman's Agreement,33667,Drama,1947,2000000,7800000,6.8
Winter's Bone,39013,Drama,2010,2000000,13831503,6.8
Alexander's Ragtime Band,43839,Drama,1938,2000000,4000000,4.8
Inside Job,44639,Documentary,2010,2000000,7871522,7.7
We Are Your Friends,301351,Drama,2015,6000000,11122090,6.3
Harsh Times,7873,Crime,2005,2000000,5967038,6.3
Captive,331190,Crime,2015,2000000,2801508,5.6
Full Frontal,15186,Comedy,2002,2000000,2506446,4.8
Shortbus,1378,Romance,2006,2000000,5179037,6.3
Waltz with Bashir,8885,Drama,2008,2000000,11125849,7.8
No End in Sight,12901,Documentary,2007,2000000,1431623,7.2
The Diary of a Teenage Girl,250124,Drama,2015,2000000,1477002,6.8
Inside Deep Throat,12228,History,2005,2000000,653621,6.8
The Virginity Hit,42889,Comedy,2010,2000000,563706,4.6
Subway,10656,Action,1985,2000000,390659,6.3
Six-String Samurai,24746,Action,1998,2000000,124494,5.8
It's All Gone Pete Tong,12109,Drama,2004,2000000,120620,7.1
Saint John of Las Vegas,27023,Comedy,2009,3800000,111731,5.9
Stonewall,273899,Drama,2015,13500000,187674,5.2
Roadside Romeo,20653,Animation,2008,7000000,1100000,6.7
Return of the Living Dead 3,28260,Comedy,1993,2000000,54207,5.9
Sherrybaby,13075,Drama,2006,2000000,622806,6.3
Stitches,115210,Horror,2012,100000,95000,5.5
Bananas,11302,Comedy,1971,2000000,11833696,6.7
Buried,26388,Drama,2010,1987650,19152480,6.6
The Last Exorcism,38358,Horror,2010,1800000,67738090,5.6
A Streetcar Named Desire,702,Drama,1951,1800000,8000000,7.6
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,935,Drama,1964,1800000,9440272,8.0
Beasts of the Southern Wild,84175,Drama,2012,1800000,21107746,6.8
Battle for the Planet of the Apes,1705,Action,1973,1700000,8844595,5.5
Higher Ground,50875,Drama,2011,2000000,841733,5.3
Hang 'em High,4929,Western,1968,1800000,6800000,6.7
Run Lola Run,104,Action,1998,1530000,7267585,7.2
May,10894,Drama,2002,500000,150277,6.3
Conquest of the Planet of the Apes,1688,Action,1972,1700000,9700000,6.1
I Spit on Your Grave,43947,Thriller,2010,2000000,572809,6.3
"Happy, Texas",24066,Comedy,1999,1700000,1943649,5.5
The Lunchbox,191714,Drama,2013,1000000,4235151,7.3
You Can't Take It With You,34106,Comedy,1938,1644736,7433101,7.2
From Here to Eternity,11426,War,1953,1650000,30500000,7.2
She Wore a Yellow Ribbon,13909,Western,1949,1600000,5400000,7.1
The Conversation,592,Crime,1974,1600000,4420000,7.5
Waitress,10758,Comedy,2007,2000000,22179430,6.7
Bloodsport,11690,Action,1988,1500000,11806119,6.6
Mr. Smith Goes to Washington,3083,Comedy,1939,1500000,9600000,7.9
Kids,9344,Drama,1995,1500000,7412216,6.8
The Squid and the Whale,10707,Comedy,2005,1500000,11098131,6.9
Kissing Jessica Stein,15647,Comedy,2001,1000000,10013424,5.9
Spellbound,4174,Drama,1945,1500000,7000000,7.3
Buffalo '66,9464,Romance,1998,1500000,2375097,7.1
Insidious,49018,Horror,2010,1500000,97009150,6.8
Repo Man,13820,Comedy,1984,1500000,2300000,6.7
The Ballad of Jack and Rose,17113,Drama,2005,1500000,712294,6.5
The To Do List,129139,Comedy,2013,1500000,3566225,5.5
Killing Zoe,507,Action,1993,1500000,418961,6.1
The Believer,4012,Drama,2001,1500000,416925,6.8
Session 9,10972,Horror,2001,1500000,373967,6.2
My Name Is Bruce,1961,Comedy,2007,1500000,173066,5.9
The Lords of Salem,104755,Horror,2012,1500000,1165882,5.1
Snow White and the Seven Dwarfs,408,Fantasy,1937,1488423,184925486,6.9
Shalako,39209,Western,1968,1455000,2620000,5.4
"Lock, Stock and Two Smoking Barrels",100,Comedy,1998,1350000,3897569,7.5
Journey from the Fall,25784,Drama,2006,1300000,639000,5.0
Rebecca,223,Drama,1940,1288000,6000000,7.7
Friday the 13th Part 2,9725,Horror,1981,1250000,21722776,6.0
The Lost Weekend,28580,Drama,1945,1250000,11000000,7.4
C.H.U.D.,23730,Horror,1984,1250000,3412497,5.3
Niagara,19997,Crime,1953,1250000,8500000,6.7
How Green Was My Valley,43266,Drama,1941,1250000,6000000,6.8
Saw,176,Horror,2004,1200000,103911669,7.2
Super Troopers,39939,Comedy,2001,3000000,18492362,6.6
The Trouble with Harry,11219,Comedy,1955,1200000,7000000,6.9
Home Run,176124,Drama,2013,1200000,2861020,6.3
Reservoir Dogs,500,Crime,1992,1200000,14661007,8.0
"The Good, the Bad and the Ugly",429,Western,1966,1200000,6000000,8.1
The Charge of the Light Brigade,43884,Action,1936,1200000,2736000,6.8
Airborne,13064,Action,1993,2600000,2850263,6.1
Waiting...,7553,Comedy,2005,3000000,18637690,6.2
From a Whisper to a Scream,39895,Comedy,1987,1100000,1400000,6.8
The Raid,94329,Action,2011,1100000,4105187,7.3
Casablanca,289,Drama,1942,878000,10462500,7.9
Rocky,1366,Drama,1976,1000000,117235147,7.5
Tom Jones,5769,Adventure,1963,1000000,37600000,6.1
Unfriended,277685,Horror,2015,1000000,62882090,5.5
Taxi Driver,103,Crime,1976,1300000,28262574,8.0
The Howling,11298,Drama,1981,1000000,17985893,6.4
Dr. No,646,Adventure,1962,950000,59600000,6.9
Hellraiser,9003,Horror,1987,1000000,14564027,6.9
God's Not Dead 2,347126,Drama,2016,5000000,23507567,5.7
Cry_Wolf,10092,Horror,2005,1000000,10047674,5.6
Godzilla 2000,10643,Adventure,1999,1000000,10037390,5.9
Blue Valentine,46705,Drama,2010,3500000,16566240,6.9
Transamerica,546,Drama,2005,1000000,13350369,6.9
The Devil Inside,76487,Thriller,2012,1000000,101758490,4.6
Beyond the Valley of the Dolls,5722,Comedy,1970,2090000,40000000,6.6
Love Me Tender,39833,Drama,1956,1000000,9000000,5.5
An Inconvenient Truth,1781,Documentary,2006,1000000,46243000,6.7
Sands of Iwo Jima,18712,Action,1949,1000000,7800000,6.2
The Green Inferno,171424,Action,2014,5000000,6833445,5.0
The Sessions,113947,Drama,2012,1000000,9138338,6.6
Two Girls and a Guy,32456,Drama,1997,1000000,2057193,5.4
Who Killed the Electric Car?,13508,Documentary,2006,1000000,1678874,7.2
The Broken Hearts Club: A Romantic Comedy,22597,Comedy,2000,1000000,1744858,6.3
Brigham City,26791,Crime,2001,1000000,852206,7.3
Fiza,56666,Drama,2000,1000000,623791,6.1
Blue Car,46989,Drama,2002,1000000,464000,6.7
The Act of Killing,123678,Documentary,2012,1000000,444575,7.5
Taxi to the Dark Side,13362,Documentary,2007,1000000,274661,6.6
Charly,29146,Drama,1968,950000,814666,6.6
On the Waterfront,654,Crime,1954,910000,9600000,8.0
"4 Months, 3 Weeks and 2 Days",2009,Drama,2007,852510,1185783,7.3
Hard Candy,2652,Drama,2005,950000,7022209,6.8
The Quiet,9813,Drama,2005,900000,381420,6.1
Bambi,3170,Animation,1942,858000,267447150,6.8
Latter Days,15708,Drama,2003,850000,819939,6.7
"For a Good Time, Call...",84200,Comedy,2012,850000,1243961,5.8
Ruby in Paradise,47889,Drama,1993,800000,1001437,5.6
Raising Victor Vargas,25461,Drama,2002,800000,2816116,7.8
The Mudge Boy,26899,Drama,2003,800000,62852,7.3
Dead Snow,14451,Horror,2009,800000,1984662,6.1
American Graffiti,838,Comedy,1973,777000,140000000,6.9
Safety Not Guaranteed,84332,Comedy,2012,750000,4007792,6.8
Kill List,74725,Horror,2011,500000,171760,6.0
The Innkeepers,58428,Horror,2011,750000,78396,5.4
High Noon,288,Western,1952,730000,8000000,7.6
Hoop Dreams,14275,Documentary,1994,700000,7830611,7.7
L.I.E.,18734,Drama,2001,700000,1667192,6.7
Half Nelson,7859,Drama,2006,700000,4911725,6.5
Top Hat,3080,Comedy,1935,609000,3202000,7.4
The Blair Witch Project,2667,Horror,1999,60000,248000000,6.3
Woodstock,9459,History,1970,600000,34505110,7.1
A Hard Day's Night,704,Comedy,1964,560000,12299668,7.3
Fireproof,14438,Drama,2008,500000,33456317,7.0
Open Water,83,Drama,2004,130000,54667954,5.4
Kingdom of the Spiders,30315,Horror,1977,500000,17000000,5.7
The Station Agent,2056,Drama,2003,500000,8679814,7.4
Beyond the Mat,14271,Documentary,1999,2053648,500000,7.8
Sholem Aleichem: Laughing In The Darkness,84401,Documentary,2012,500000,845188,7.0
Mean Creek,12281,Crime,2004,500000,603943,6.9
Seven Samurai,346,Action,1954,2000000,271841,8.2
Rubber,45649,Comedy,2010,500000,98017,5.7
Monsters,43933,Drama,2010,500000,4242978,6.2
Conversations with Other Women,15624,Drama,2006,450000,973525,6.2
42nd Street,3062,Music,1933,439000,2281000,6.1
Napoleon Dynamite,8193,Comedy,2004,400000,46118097,6.7
Monty Python and the Holy Grail,762,Adventure,1975,400000,5028948,7.8
What Happens in Vegas,9029,Comedy,2008,35000000,170000000,5.8
My Beautiful Laundrette,11240,Romance,1985,860000,2451545,6.6
Intolerance,3059,Drama,1916,385907,8394751,7.4
The Broadway Melody,65203,Drama,1929,379000,4358000,5.0
The Evil Dead,764,Horror,1981,350000,29400000,7.3
Murderball,14278,Documentary,2005,300000,1750211,6.9
12 Angry Men,389,Drama,1957,350000,1000000,8.2
It Happened One Night,3078,Comedy,1934,325000,4500000,7.7
Tupac: Resurrection,21525,Music,2003,300000,7808524,8.0
Tumbleweeds,55123,Comedy,1999,312000,1281176,6.2
Ayurveda: Art of Being,73981,Documentary,2001,300000,2074000,5.5
Death Race 2000,13282,Action,1975,300000,8000000,5.9
Chasing Amy,2255,Comedy,1997,250000,12021272,6.7
Lovely & Amazing,50035,Comedy,2001,250000,4186931,6.3
Cube,431,Thriller,1997,250000,501818,6.9
Like Crazy,60420,Drama,2011,250000,3542353,6.4
The Canyons,109729,Thriller,2013,250000,56825,4.1
The Big Parade,3060,Drama,1925,245000,22000000,7.0
Bronson,18533,Drama,2008,230000,2260712,6.9
Burn,139948,Foreign,2012,225000,111300,6.9
The Stewardesses,70478,Comedy,1969,100000,27000000,4.3
"The Beast from 20,000 Fathoms",35073,Adventure,1953,210000,5000000,6.7
Mad Max,9659,Adventure,1979,400000,100000000,6.6
Swingers,10218,Comedy,1996,200000,4505922,6.8
A Fistful of Dollars,391,Western,1964,200000,14500000,7.6
She Done Him Wrong,43595,Comedy,1933,200000,2200000,5.1
The Grace Card,54897,Drama,2011,200000,2295733,6.5
Children of Heaven,21334,Drama,1997,180000,900000,7.8
Another Earth,55420,Drama,2011,100000,1776935,6.8
Sweet Sweetback's Baadasssss Song,5822,Action,1971,150000,15200000,4.6
Tadpole,39141,Comedy,2002,150000,2891288,5.5
Once,5723,Drama,2007,160000,20710513,7.3
Roger & Me,1779,Documentary,1989,160000,6706368,7.4
Your Sister's Sister,84355,Drama,2011,125000,3200000,6.5
The Birth of a Nation,339408,Drama,2016,8500000,15861566,6.5
Facing the Giants,18925,Drama,2006,100000,10178331,6.6
The Gallows,299245,Horror,2015,100000,42664410,4.9
Pi,473,Mystery,1998,60000,3221152,7.1
Super Size Me,9372,Documentary,2004,65000,28575078,6.6
Tiny Furniture,47607,Romance,2010,65000,416498,5.6
The Signal,242095,Thriller,2014,4000000,600896,5.8
El Mariachi,9367,Action,1992,220000,2040920,6.6
